id,y
0,0
1,1
2,0
3,0
4,1
5,0
6,1
7,0
8,0
9,1
10,1
11,1
12,1
13,0
14,1
15,0
16,1
17,1
18,0
19,0
20,0
21,1
22,1
23,1
24,0
25,1
26,1
27,0
28,0
29,1
30,1
31,0
32,0
33,0
34,0
35,1
36,0
37,1
38,1
39,0
40,1
41,1
42,0
43,0
44,0
45,0
46,1
47,1
48,1
49,1
50,0
51,1
52,0
53,1
54,0
55,1
56,1
57,1
58,1
59,0
60,1
61,0
62,1
63,0
64,0
65,1
66,1
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,0
78,0
79,0
80,0
81,1
82,0
83,1
84,1
85,0
86,0
87,1
88,1
89,1
90,0
91,1
92,0
93,0
94,1
95,1
96,1
97,0
98,0
99,1
100,1
101,1
102,0
103,1
104,1
105,1
106,1
107,0
108,1
109,1
110,0
111,1
112,0
113,1
114,1
115,1
116,1
117,0
118,1
119,0
120,1
121,1
122,1
123,1
124,1
125,1
126,0
127,0
128,1
129,0
130,0
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,1
141,0
142,1
143,0
144,0
145,1
146,0
147,0
148,0
149,1
150,1
151,1
152,1
153,1
154,0
155,1
156,1
157,0
158,1
159,0
160,0
161,1
162,1
163,0
164,0
165,1
166,0
167,0
168,1
169,1
170,0
171,0
172,1
173,1
174,1
175,0
176,0
177,1
178,1
179,1
180,0
181,1
182,1
183,0
184,1
185,1
186,1
187,0
188,1
189,1
190,1
191,1
192,0
193,0
194,1
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,1
203,0
204,1
205,0
206,1
207,1
208,1
209,0
210,1
211,0
212,0
213,1
214,0
215,0
216,0
217,1
218,1
219,0
220,1
221,0
222,0
223,0
224,0
225,0
226,0
227,1
228,1
229,1
230,1
231,1
232,0
233,0
234,0
235,0
236,0
237,1
238,0
239,1
240,0
241,0
242,0
243,1
244,1
245,1
246,0
247,0
248,0
249,1
250,0
251,0
252,0
253,1
254,0
255,0
256,0
257,1
258,1
259,1
260,1
261,0
262,0
263,0
264,1
265,0
266,1
267,0
268,1
269,1
270,1
271,1
272,1
273,0
274,0
275,0
276,1
277,1
278,1
279,0
280,0
281,1
282,1
283,0
284,0
285,0
286,1
287,0
288,1
289,0
290,0
291,1
292,1
293,0
294,0
295,0
296,0
297,0
298,1
299,0
300,0
301,1
302,1
303,1
304,1
305,0
306,1
307,0
308,0
309,1
310,0
311,0
312,0
313,0
314,0
315,1
316,1
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,1
325,0
326,1
327,0
328,1
329,1
330,0
331,1
332,0
333,1
334,0
335,0
336,0
337,0
338,1
339,0
340,0
341,1
342,1
343,1
344,1
345,0
346,0
347,1
348,1
349,0
350,0
351,0
352,1
353,1
354,0
355,1
356,0
357,0
358,1
359,1
360,1
361,1
362,0
363,0
364,0
365,1
366,0
367,0
368,0
369,1
370,1
371,1
372,1
373,0
374,0
375,1
376,0
377,1
378,1
379,0
380,0
381,1
382,1
383,1
384,0
385,0
386,0
387,1
388,1
389,1
390,0
391,1
392,1
393,0
394,1
395,1
396,1
397,0
398,1
399,0
400,1
401,0
402,1
403,0
404,1
405,0
406,1
407,1
408,1
409,1
410,1
411,0
412,1
413,0
414,1
415,1
416,0
417,1
418,0
419,0
420,0
421,0
422,1
423,0
424,1
425,0
426,1
427,1
428,0
429,1
430,1
431,1
432,0
433,1
434,1
435,0
436,0
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,0
446,0
447,1
448,0
449,1
450,1
451,0
452,0
453,0
454,1
455,0
456,1
457,1
458,1
459,1
460,1
461,0
462,0
463,1
464,0
465,0
466,0
467,1
468,0
469,0
470,1
471,0
472,0
473,1
474,1
475,1
476,0
477,1
478,0
479,1
480,0
481,1
482,0
483,1
484,1
485,1
486,1
487,0
488,1
489,0
490,0
491,1
492,0
493,0
494,1
495,1
496,0
497,1
498,0
499,1
