id,y
0,1
1,0
2,0
3,1
4,1
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,0
14,0
15,1
16,1
17,0
18,0
19,1
20,0
21,1
22,0
23,1
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,1
32,1
33,1
34,1
35,0
36,0
37,1
38,0
39,1
40,0
41,0
42,1
43,0
44,1
45,0
46,1
47,0
48,1
49,0
50,0
51,1
52,0
53,0
54,0
55,0
56,1
57,0
58,0
59,1
60,0
61,1
62,0
63,0
64,1
65,0
66,1
67,1
68,0
69,0
70,0
71,1
72,0
73,1
74,0
75,1
76,0
77,0
78,0
79,1
80,0
81,1
82,1
83,1
84,1
85,0
86,0
87,0
88,0
89,1
90,1
91,0
92,1
93,0
94,1
95,0
96,0
97,0
98,1
99,0
100,0
101,1
102,0
103,0
104,1
105,0
106,1
107,0
108,0
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,0
122,1
123,1
124,0
125,0
126,0
127,1
128,1
129,1
130,1
131,0
132,0
133,0
134,0
135,0
136,1
137,0
138,1
139,1
140,1
141,1
142,1
143,0
144,1
145,1
146,0
147,1
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,1
157,0
158,1
159,0
160,1
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,1
169,0
170,0
171,1
172,1
173,0
174,1
175,0
176,1
177,0
178,1
179,1
180,1
181,0
182,1
183,0
184,1
185,1
186,0
187,0
188,1
189,0
190,1
191,1
192,0
193,1
194,1
195,1
196,1
197,0
198,0
199,1
200,0
201,0
202,0
203,1
204,1
205,1
206,0
207,0
208,0
209,0
210,0
211,1
212,0
213,0
214,1
215,1
216,0
217,1
218,0
219,0
220,0
221,1
222,1
223,1
224,1
225,0
226,1
227,1
228,1
229,0
230,0
231,0
232,0
233,1
234,0
235,0
236,1
237,1
238,1
239,0
240,1
241,1
242,0
243,0
244,0
245,0
246,1
247,0
248,1
249,0
250,0
251,0
252,1
253,1
254,1
255,1
256,0
257,0
258,1
259,1
260,0
261,0
262,0
263,1
264,1
265,1
266,1
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,1
279,1
280,1
281,0
282,1
283,1
284,0
285,1
286,1
287,0
288,1
289,1
290,1
291,0
292,0
293,0
294,1
295,1
296,1
297,0
298,0
299,1
300,1
301,0
302,0
303,0
304,1
305,1
306,1
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,1
317,0
318,1
319,0
320,1
321,1
322,1
323,1
324,0
325,0
326,0
327,1
328,0
329,0
330,0
331,1
332,0
333,1
334,1
335,1
336,1
337,0
338,0
339,0
340,0
341,0
342,1
343,0
344,1
345,0
346,0
347,0
348,0
349,1
350,1
351,0
352,0
353,0
354,0
355,0
356,1
357,0
358,0
359,1
360,1
361,0
362,0
363,1
364,1
365,0
366,1
367,0
368,0
369,1
370,0
371,1
372,0
373,1
374,1
375,1
376,1
377,1
378,0
379,0
380,1
381,0
382,1
383,1
384,1
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,1
393,1
394,0
395,0
396,1
397,0
398,1
399,0
400,1
401,1
402,0
403,0
404,1
405,1
406,1
407,0
408,0
409,0
410,1
411,0
412,1
413,0
414,1
415,0
416,1
417,0
418,1
419,0
420,1
421,0
422,1
423,0
424,1
425,0
426,1
427,0
428,0
429,0
430,0
431,0
432,1
433,0
434,1
435,0
436,1
437,1
438,0
439,0
440,0
441,0
442,1
443,1
444,1
445,0
446,1
447,0
448,0
449,0
450,1
451,0
452,0
453,1
454,0
455,1
456,0
457,0
458,1
459,1
460,0
461,1
462,1
463,1
464,1
465,0
466,0
467,0
468,0
469,1
470,0
471,0
472,0
473,0
474,0
475,0
476,1
477,0
478,0
479,0
480,1
481,1
482,0
483,0
484,0
485,1
486,1
487,1
488,1
489,1
490,0
491,0
492,0
493,0
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,0
502,1
503,0
504,0
505,0
506,1
507,1
508,0
509,1
510,1
511,1
512,0
513,1
514,0
515,0
516,1
517,1
518,0
519,1
520,0
521,0
522,1
523,1
524,1
525,1
526,0
527,1
528,1
529,0
530,0
531,1
532,1
533,1
534,0
535,1
536,1
537,0
538,1
539,0
540,1
541,1
542,1
543,0
544,0
545,1
546,1
547,0
548,1
549,1
550,1
551,0
552,1
553,0
554,1
555,1
556,1
557,0
558,0
559,0
560,1
561,1
562,0
563,0
564,1
565,0
566,1
567,0
568,0
569,0
570,0
571,1
572,1
573,0
574,1
575,0
576,0
577,1
578,1
579,1
580,0
581,1
582,1
583,0
584,0
585,1
586,1
587,1
588,1
589,1
590,0
591,0
592,0
593,0
594,1
595,1
596,0
597,0
598,0
599,1
600,1
601,0
602,0
603,1
604,0
605,1
606,0
607,0
608,1
609,0
610,0
611,1
612,1
613,1
614,1
615,1
616,0
617,0
618,0
619,0
620,0
621,1
622,0
623,0
624,1
625,0
626,0
627,1
628,0
629,1
630,1
631,1
632,1
633,0
634,0
635,1
636,1
637,0
638,0
639,0
640,1
641,1
642,0
643,0
644,0
645,0
646,0
647,0
648,1
649,1
650,0
651,1
652,1
653,1
654,0
655,0
656,1
657,1
658,1
659,0
660,0
661,0
662,0
663,0
664,0
665,1
666,1
667,0
668,1
669,1
670,1
671,1
672,1
673,1
674,0
675,1
676,0
677,0
678,1
679,1
680,1
681,1
682,1
683,0
684,1
685,0
686,1
687,0
688,1
689,0
690,0
691,1
692,1
693,1
694,0
695,1
696,0
697,1
698,0
699,1
700,1
701,0
702,0
703,0
704,0
705,1
706,0
707,1
708,0
709,1
710,0
711,1
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,1
720,0
721,1
722,0
723,0
724,0
725,1
726,1
727,0
728,0
729,1
730,1
731,0
732,1
733,1
734,0
735,1
736,1
737,1
738,1
739,0
740,0
741,1
742,1
743,0
744,1
745,1
746,1
747,0
748,0
749,1
750,0
751,1
752,0
753,1
754,0
755,1
756,1
757,0
758,1
759,0
760,0
761,1
762,1
763,1
764,1
765,1
766,1
767,0
768,0
769,0
770,1
771,0
772,1
773,1
774,0
775,0
776,0
777,1
778,0
779,1
780,0
781,1
782,0
783,0
784,0
785,1
786,1
787,1
788,1
789,0
790,1
791,1
792,0
793,1
794,0
795,1
796,1
797,1
798,0
799,0
800,1
801,0
802,0
803,0
804,1
805,0
806,1
807,0
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,0
816,0
817,1
818,1
819,0
820,1
821,0
822,1
823,1
824,0
825,1
826,0
827,0
828,0
829,1
830,0
831,0
832,0
833,1
834,1
835,0
836,0
837,1
838,0
839,1
840,0
841,1
842,0
843,1
844,0
845,1
846,1
847,0
848,0
849,0
850,1
851,0
852,0
853,0
854,1
855,0
856,0
857,1
858,1
859,0
860,1
861,1
862,0
863,1
864,0
865,0
866,1
867,0
868,0
869,0
870,1
871,0
872,1
873,1
874,0
875,1
876,0
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,0
885,0
886,1
887,1
888,1
889,1
890,0
891,0
892,0
893,0
894,0
895,0
896,1
897,0
898,1
899,0
900,1
901,1
902,1
903,1
904,0
905,0
906,0
907,1
908,0
909,1
910,1
911,1
912,1
913,1
914,0
915,0
916,0
917,0
918,0
919,1
920,1
921,0
922,0
923,1
924,0
925,0
926,0
927,1
928,0
929,0
930,0
931,1
932,0
933,0
934,1
935,1
936,1
937,0
938,1
939,0
940,1
941,0
942,1
943,1
944,1
945,1
946,0
947,1
948,0
949,0
950,0
951,1
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,1
960,1
961,1
962,0
963,1
964,0
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,0
973,0
974,0
975,0
976,1
977,0
978,0
979,1
980,1
981,0
982,0
983,1
984,0
985,1
986,0
987,1
988,1
989,1
990,1
991,0
992,1
993,0
994,0
995,1
996,1
997,0
998,1
999,1
1000,0
1001,1
1002,0
1003,1
1004,1
1005,1
1006,0
1007,1
1008,1
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,0
1016,1
1017,1
1018,1
1019,0
1020,1
1021,1
1022,1
1023,1
1024,0
1025,0
1026,1
1027,1
1028,0
1029,0
1030,1
1031,0
1032,1
1033,1
1034,1
1035,0
1036,0
1037,1
1038,1
1039,1
1040,0
1041,1
1042,0
1043,1
1044,1
1045,1
1046,0
1047,1
1048,0
1049,1
1050,0
1051,0
1052,1
1053,1
1054,1
1055,0
1056,1
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,0
1071,1
1072,0
1073,0
1074,1
1075,1
1076,0
1077,1
1078,0
1079,0
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,1
1087,1
1088,0
1089,0
1090,0
1091,1
1092,0
1093,1
1094,0
1095,1
1096,0
1097,0
1098,0
1099,0
1100,0
1101,1
1102,0
1103,1
1104,0
1105,0
1106,1
1107,1
1108,1
1109,1
1110,0
1111,1
1112,1
1113,0
1114,1
1115,0
1116,0
1117,1
1118,1
1119,1
1120,1
1121,0
1122,0
1123,0
1124,0
1125,0
1126,1
1127,1
1128,0
1129,1
1130,0
1131,0
1132,0
1133,1
1134,0
1135,1
1136,1
1137,0
1138,1
1139,1
1140,0
1141,0
1142,0
1143,1
1144,0
1145,1
1146,0
1147,1
1148,0
1149,1
1150,1
1151,1
1152,0
1153,0
1154,0
1155,1
1156,1
1157,0
1158,0
1159,0
1160,1
1161,0
1162,1
1163,0
1164,0
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,1
1173,0
1174,1
1175,0
1176,0
1177,0
1178,1
1179,0
1180,1
1181,0
1182,0
1183,0
1184,1
1185,1
1186,1
1187,0
1188,1
1189,1
1190,0
1191,1
1192,0
1193,1
1194,1
1195,0
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,1
1203,0
1204,1
1205,1
1206,1
1207,0
1208,1
1209,0
1210,1
1211,1
1212,1
1213,1
1214,0
1215,1
1216,1
1217,0
1218,1
1219,1
1220,1
1221,1
1222,0
1223,0
1224,1
1225,1
1226,0
1227,1
1228,1
1229,1
1230,1
