id,y
0,1
1,0
2,1
3,0
4,0
5,0
6,1
7,1
8,0
9,1
10,1
11,0
12,0
13,0
14,1
15,0
16,1
17,0
18,1
19,0
20,1
21,0
22,0
23,0
24,0
25,1
26,1
27,0
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,0
37,1
38,1
39,1
40,1
41,0
42,1
43,0
44,1
45,1
46,1
47,1
48,0
49,0
50,0
51,1
52,1
53,0
54,1
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,1
63,1
64,1
65,1
66,1
67,0
68,1
69,1
70,1
71,0
72,0
73,1
74,1
75,1
76,1
77,0
78,0
79,0
80,0
81,0
82,0
83,1
84,0
85,0
86,0
87,1
88,1
89,0
90,1
91,0
92,0
93,0
94,1
95,1
96,0
97,0
98,1
99,1
100,1
101,0
102,1
103,1
104,1
105,0
106,0
107,1
108,1
109,0
110,0
111,1
112,0
113,0
114,1
115,1
116,0
117,0
118,0
119,1
120,1
121,1
122,0
123,0
124,1
125,0
126,0
127,1
128,0
129,0
130,1
131,1
132,1
133,0
134,1
135,0
136,0
137,0
138,0
139,1
140,0
141,0
142,0
143,1
144,0
145,1
146,0
147,1
148,1
149,1
150,1
151,0
152,1
153,1
154,0
155,0
156,1
157,1
158,0
159,1
160,1
161,0
162,0
163,0
164,1
165,1
166,0
167,0
168,0
169,1
170,1
171,0
172,1
173,0
174,0
175,0
176,1
177,0
178,1
179,1
180,0
181,1
182,1
183,1
184,1
185,0
186,1
187,0
188,0
189,0
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,0
201,0
202,0
203,0
204,1
205,0
206,1
207,1
208,0
209,1
210,0
211,0
212,0
213,0
214,0
215,0
216,1
217,1
218,1
219,0
220,0
221,1
222,0
223,0
224,0
225,0
226,1
227,1
228,1
229,0
230,1
231,0
232,0
233,0
234,1
235,1
236,0
237,0
238,1
239,1
240,0
241,0
242,1
243,0
244,1
245,0
246,1
247,0
248,0
249,1
250,1
251,0
252,1
253,0
254,0
255,0
256,0
257,1
258,1
259,1
260,1
261,1
262,1
263,0
264,1
265,0
266,1
267,1
268,0
269,1
270,1
271,1
272,0
273,0
274,1
275,1
276,0
277,1
278,0
279,1
280,0
281,0
282,1
283,1
284,1
285,1
286,0
287,1
288,1
289,0
290,1
291,0
292,1
293,0
294,0
295,0
296,0
297,1
298,1
299,0
300,1
301,1
302,1
303,0
304,1
305,0
306,0
307,0
308,0
309,0
310,1
311,1
312,0
313,1
314,0
315,1
316,1
317,1
318,0
319,0
320,1
321,0
322,0
323,0
324,0
325,1
326,1
327,0
328,0
329,0
330,0
331,1
332,0
333,1
334,1
335,1
336,1
337,0
338,1
339,1
340,1
341,1
342,1
343,0
344,0
345,0
346,0
347,1
348,1
349,0
350,1
351,0
352,1
353,1
354,1
355,1
356,1
357,0
358,1
359,0
360,0
361,1
362,0
363,0
364,1
365,1
366,0
367,1
368,0
369,1
370,1
371,0
372,0
373,0
374,1
375,1
376,0
377,1
378,1
379,0
380,1
381,1
382,1
383,1
384,1
385,0
386,1
387,1
388,1
389,0
390,0
391,0
392,0
393,0
394,1
395,0
396,0
397,0
398,1
399,0
400,1
401,1
402,1
403,1
404,0
405,0
406,1
407,1
408,1
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,0
417,0
418,1
419,1
420,1
421,1
422,0
423,0
424,0
425,0
426,1
427,1
428,0
429,1
430,0
431,0
432,0
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,0
445,1
446,0
447,0
448,1
449,1
450,1
451,1
452,0
453,0
454,1
455,0
456,1
457,1
458,1
459,0
460,0
461,0
462,1
463,0
464,0
465,0
466,1
467,0
468,1
469,1
470,1
471,0
472,1
473,1
474,0
475,1
476,0
477,0
478,0
479,0
480,1
481,1
482,0
483,1
484,1
485,1
486,1
487,0
488,0
489,0
490,0
491,1
492,0
493,0
494,0
495,1
496,0
497,1
498,1
499,0
