id,y
0,1
1,0
2,1
3,1
4,0
5,0
6,1
7,1
8,0
9,0
10,0
11,1
12,1
13,0
14,0
15,0
16,1
17,1
18,1
19,0
20,1
21,0
22,1
23,0
24,0
25,1
26,1
27,1
28,0
29,1
30,1
31,0
32,0
33,1
34,1
35,0
36,0
37,1
38,0
39,1
40,1
41,0
42,0
43,1
44,1
45,1
46,1
47,1
48,0
49,0
50,1
51,1
52,0
53,1
54,0
55,0
56,0
57,1
58,0
59,1
60,0
61,1
62,1
63,1
64,0
65,1
66,0
67,0
68,0
69,1
70,1
71,0
72,1
73,1
74,1
75,0
76,0
77,1
78,1
79,1
80,1
81,0
82,0
83,0
84,1
85,1
86,1
87,1
88,1
89,0
90,1
91,1
92,1
93,0
94,1
95,0
96,1
97,1
98,0
99,1
100,1
101,0
102,0
103,0
104,0
105,0
106,1
107,0
108,0
109,0
110,1
111,0
112,1
113,0
114,1
115,0
116,0
117,1
118,0
119,1
120,0
121,0
122,1
123,0
124,1
125,0
126,0
127,1
128,0
129,1
130,0
131,0
132,1
133,0
134,0
135,0
136,1
137,0
138,1
139,1
140,1
141,0
142,1
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,1
151,1
152,1
153,0
154,1
155,1
156,0
157,1
158,0
159,1
160,0
161,0
162,1
163,1
164,0
165,0
166,0
167,0
168,0
169,1
170,0
171,1
172,1
173,1
174,0
175,0
176,0
177,1
178,0
179,1
180,0
181,0
182,1
183,0
184,0
185,1
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,1
194,0
195,1
196,0
197,0
198,0
199,1
200,0
201,0
202,0
203,1
204,1
205,0
206,0
207,0
208,1
209,0
210,1
211,0
212,1
213,0
214,1
215,1
216,1
217,0
218,0
219,0
220,1
221,0
222,0
223,0
224,1
225,0
226,0
227,0
228,1
229,0
230,0
231,1
232,0
233,0
234,0
235,0
236,1
237,0
238,0
239,1
240,1
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,1
249,0
250,1
251,1
252,0
253,1
254,1
255,1
256,0
257,1
258,0
259,1
260,0
261,0
262,0
263,0
264,1
265,0
266,0
267,1
268,1
269,0
270,1
271,1
272,1
273,0
274,0
275,1
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,1
285,1
286,0
287,1
288,1
289,1
290,1
291,1
292,0
293,1
294,1
295,1
296,0
297,1
298,1
299,1
300,0
301,1
302,1
303,0
304,1
305,1
306,0
307,0
308,1
309,1
310,1
311,1
312,1
313,0
314,0
315,0
316,1
317,1
318,0
319,0
320,1
321,1
322,0
323,1
324,0
325,0
326,0
327,1
328,1
329,0
330,0
331,0
332,0
333,0
334,1
335,0
336,1
337,0
338,0
339,0
340,0
341,1
342,0
343,0
344,0
345,1
346,0
347,1
348,0
349,1
350,1
351,0
352,1
353,0
354,0
355,1
356,1
357,1
358,0
359,0
360,0
361,0
362,1
363,0
364,0
365,0
366,1
367,1
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,0
379,0
380,1
381,0
382,1
383,1
384,0
385,0
386,0
387,1
388,1
389,1
390,0
391,0
392,1
393,0
394,1
395,0
396,1
397,1
398,1
399,1
400,1
401,1
402,0
403,0
404,0
405,0
406,1
407,0
408,0
409,0
410,1
411,0
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,0
421,1
422,0
423,1
424,1
425,0
426,1
427,0
428,1
429,0
430,1
431,1
432,1
433,0
434,0
435,0
436,0
437,0
438,1
439,0
440,0
441,1
442,0
443,0
444,0
445,0
446,0
447,0
448,1
449,0
450,0
451,1
452,1
453,0
454,0
455,0
456,0
457,1
458,0
459,1
460,0
461,0
462,0
463,0
464,1
465,1
466,1
467,1
468,1
469,0
470,1
471,0
472,1
473,0
474,1
475,1
476,0
477,1
478,0
479,0
480,0
481,0
482,1
483,0
484,1
485,1
486,0
487,0
488,0
489,1
490,0
491,1
492,1
493,1
494,0
495,0
496,1
497,1
498,0
499,0
