id,y
0,0
1,1
2,1
3,0
4,1
5,1
6,0
7,0
8,0
9,1
10,0
11,1
12,1
13,0
14,1
15,0
16,0
17,0
18,1
19,1
20,0
21,1
22,1
23,0
24,0
25,1
26,1
27,1
28,1
29,1
30,1
31,0
32,1
33,0
34,0
35,1
36,1
37,1
38,0
39,1
40,0
41,1
42,1
43,0
44,0
45,1
46,0
47,1
48,0
49,0
50,0
51,1
52,0
53,0
54,0
55,0
56,1
57,0
58,1
59,0
60,0
61,1
62,0
63,0
64,0
65,1
66,0
67,1
68,0
69,1
70,0
71,0
72,1
73,0
74,0
75,1
76,0
77,0
78,1
79,0
80,1
81,0
82,1
83,1
84,0
85,0
86,1
87,0
88,1
89,1
90,0
91,0
92,1
93,1
94,1
95,1
96,1
97,0
98,1
99,0
100,0
101,0
102,1
103,1
104,0
105,1
106,1
107,1
108,1
109,0
110,0
111,1
112,0
113,0
114,1
115,1
116,1
117,0
118,1
119,0
120,0
121,1
122,0
123,1
124,0
125,1
126,0
127,1
128,1
129,1
130,0
131,0
132,1
133,1
134,1
135,1
136,0
137,1
138,1
139,0
140,0
141,1
142,0
143,0
144,1
145,1
146,0
147,0
148,0
149,1
150,0
151,1
152,1
153,0
154,1
155,0
156,1
157,0
158,0
159,0
160,0
161,1
162,0
163,0
164,1
165,0
166,0
167,1
168,1
169,0
170,0
171,1
172,1
173,1
174,0
175,1
176,0
177,0
178,1
179,0
180,1
181,0
182,0
183,0
184,1
185,0
186,1
187,1
188,0
189,1
190,1
191,1
192,1
193,0
194,0
195,1
196,0
197,0
198,1
199,0
200,0
201,1
202,0
203,0
204,0
205,1
206,1
207,0
208,1
209,0
210,0
211,0
212,0
213,0
214,0
215,1
216,0
217,1
218,1
219,0
220,0
221,1
222,0
223,0
224,1
225,1
226,1
227,1
228,0
229,1
230,0
231,0
232,0
233,1
234,0
235,0
236,0
237,0
238,1
239,1
240,0
241,1
242,0
243,0
244,0
245,0
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,1
264,0
265,0
266,1
267,1
268,1
269,1
270,1
271,0
272,1
273,0
274,0
275,1
276,1
277,0
278,1
279,1
280,0
281,0
282,1
283,1
284,1
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,1
293,0
294,1
295,0
296,0
297,0
298,1
299,1
300,0
301,1
302,1
303,0
304,1
305,1
306,1
307,0
308,1
309,1
310,1
311,0
312,1
313,1
314,0
315,0
316,0
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,1
329,1
330,1
331,0
332,1
333,0
334,1
335,1
336,0
337,1
338,0
339,1
340,0
341,1
342,1
343,1
344,0
345,0
346,1
347,0
348,1
349,1
350,0
351,0
352,0
353,0
354,1
355,0
356,0
357,0
358,1
359,1
360,0
361,1
362,1
363,0
364,1
365,0
366,0
367,1
368,0
369,0
370,0
371,0
372,0
373,1
374,1
375,1
376,1
377,0
378,1
379,0
380,0
381,1
382,0
383,0
384,1
385,1
386,1
387,0
388,0
389,0
390,0
391,1
392,0
393,0
394,0
395,1
396,0
397,0
398,1
399,0
400,1
401,1
402,1
403,1
404,0
405,1
406,1
407,1
408,1
409,1
410,1
411,0
412,1
413,0
414,1
415,1
416,0
417,1
418,0
419,1
420,1
421,1
422,0
423,0
424,1
425,1
426,0
427,0
428,1
429,0
430,1
431,1
432,1
433,1
434,0
435,0
436,1
437,0
438,0
439,0
440,0
441,0
442,0
443,1
444,0
445,1
446,1
447,1
448,0
449,1
450,0
451,0
452,1
453,0
454,0
455,1
456,0
457,0
458,1
459,1
460,1
461,0
462,1
463,0
464,1
465,1
466,0
467,0
468,0
469,1
470,1
471,0
472,1
473,1
474,0
475,0
476,0
477,1
478,0
479,1
480,1
481,1
482,1
483,0
484,1
485,1
486,1
487,1
488,1
489,1
490,0
491,1
492,1
493,0
494,1
495,0
496,1
497,1
498,0
499,1
